tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-221	0.1	262.9	None	g	-56.7	3.05e-07	28	8	1e-08	1e-08	1e-08	u	273	221	0.0275	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-222	0.1	262.1	None	g	-54.5	2.4e-07	29	8	1e-08	1e-08	1e-08	u	273	222	0.03	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-223	0.1	258.1	None	g	-50.2	1.81e-07	30	8	1e-08	1e-08	1e-08	u	273	223	0.0325	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-224	0.1	258.2	None	g	-44.0	1.43e-07	31	8	1e-08	1e-08	1e-08	u	273	224	0.035	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-225	0.1	262.4	None	g	-51.8	1.34e-07	32	8	1e-08	1e-08	1e-08	u	273	225	0.0375	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-226	0.1	261.8	None	g	-46.5	1.2e-07	33	8	1e-08	1e-08	1e-08	u	273	226	0.04	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-227	0.1	257.3	None	g	-50.7	1.06e-07	34	8	1e-08	1e-08	1e-08	u	273	227	0.045	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-228	0.1	252.6	None	g	-47.8	8.44e-08	35	8	1e-08	1e-08	1e-08	u	273	228	0.05	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-229	0.1	243.7	None	g	-53.0	8.23e-08	36	8	1e-08	1e-08	1e-08	u	273	229	0.055	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-230	0.1	279.1	None	g	-23.6	4.4e-08	37	8	1e-08	1e-08	1e-08	u	273	230	0.06	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-231	0.1	231.0	None	g	-48.9	8.619999999999999e-08	38	8	1e-08	1e-08	1e-08	u	273	231	0.07	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-232	0.1	215.5	None	g	-44.4	6.67e-08	39	8	1e-08	1e-08	1e-08	u	273	232	0.08	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-233	0.1	221.8	None	g	-35.0	7.780000000000001e-08	40	8	1e-08	1e-08	1e-08	u	273	233	0.09	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-234	0.1	346.0	None	g	-27.5	2.59e-08	41	8	1e-08	1e-08	1e-08	u	273	234	0.1	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-235	0.1	220.5	None	g	-54.2	7.17e-08	42	8	1e-08	1e-08	1e-08	u	273	235	0.12	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-236	0.1	194.1	None	g	-43.3	7.07e-08	43	8	1e-08	1e-08	1e-08	u	273	236	0.13	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-237	0.1	6.8	None	g	16.3	2.46e-08	44	8	1e-08	1e-08	1e-08	u	273	237	0.14	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-238	0.1	201.8	None	g	-60.2	7.320000000000001e-08	45	8	1e-08	1e-08	1e-08	u	273	238	0.15	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-239	0.1	29.7	None	g	3.8	3.59e-08	46	8	1e-08	1e-08	1e-08	u	273	239	0.16	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-1b	DX1	DX1-1b	DX1-1b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-1b_LP-DIR-AF-240	0.1	186.6	None	g	-61.7	7.44e-08	47	8	1e-08	1e-08	1e-08	u	273	240	0.17	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-241	0.1	265.3	None	g	44.5	2.91e-07	0	8	1e-08	1e-08	1e-08	u	273	241	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-242	0.1	265.3	None	g	44.5	2.91e-07	1	8	1e-08	1e-08	1e-08	u	273	242	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-243	0.1	265.4	None	g	44.5	2.91e-07	2	8	1e-08	1e-08	1e-08	u	273	243	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-244	0.1	265.4	None	g	44.5	2.91e-07	3	8	1e-08	1e-08	1e-08	u	273	244	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-245	0.1	265.0	None	g	44.5	2.9e-07	4	8	1e-08	1e-08	1e-08	u	273	245	0.0025	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-246	0.1	264.7	None	g	44.5	2.9e-07	5	8	1e-08	1e-08	1e-08	u	273	246	0.003	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-247	0.1	264.5	None	g	44.5	2.89e-07	6	8	1e-08	1e-08	1e-08	u	273	247	0.004	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-248	0.1	263.9	None	g	44.3	2.86e-07	7	8	1e-08	1e-08	1e-08	u	273	248	0.005	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-249	0.1	263.6	None	g	44.0	2.8300000000000003e-07	8	8	1e-08	1e-08	1e-08	u	273	249	0.006	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-250	0.1	263.3	None	g	44.2	2.79e-07	9	8	1e-08	1e-08	1e-08	u	273	250	0.006999999999999999	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-251	0.1	263.0	None	g	44.3	2.7600000000000004e-07	10	8	1e-08	1e-08	1e-08	u	273	251	0.008	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-252	0.1	263.1	None	g	44.3	2.73e-07	11	8	1e-08	1e-08	1e-08	u	273	252	0.009000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-253	0.1	262.8	None	g	44.2	2.67e-07	12	8	1e-08	1e-08	1e-08	u	273	253	0.01	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-254	0.1	262.7	None	g	44.2	2.63e-07	13	8	1e-08	1e-08	1e-08	u	273	254	0.011000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-255	0.1	262.5	None	g	44.4	2.61e-07	14	8	1e-08	1e-08	1e-08	u	273	255	0.012	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-256	0.1	262.1	None	g	44.7	2.56e-07	15	8	1e-08	1e-08	1e-08	u	273	256	0.013000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-257	0.1	262.2	None	g	44.7	2.54e-07	16	8	1e-08	1e-08	1e-08	u	273	257	0.013999999999999999	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-258	0.1	261.5	None	g	45.0	2.51e-07	17	8	1e-08	1e-08	1e-08	u	273	258	0.015	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-259	0.1	262.0	None	g	45.1	2.48e-07	18	8	1e-08	1e-08	1e-08	u	273	259	0.016	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-260	0.1	261.8	None	g	45.1	2.44e-07	19	8	1e-08	1e-08	1e-08	u	273	260	0.017	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-261	0.1	261.1	None	g	45.0	2.42e-07	20	8	1e-08	1e-08	1e-08	u	273	261	0.018000000000000002	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-262	0.1	261.6	None	g	45.5	2.4e-07	21	8	1e-08	1e-08	1e-08	u	273	262	0.019	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-263	0.1	261.2	None	g	44.8	2.38e-07	22	8	1e-08	1e-08	1e-08	u	273	263	0.02	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-264	0.1	260.8	None	g	45.5	2.36e-07	23	8	1e-08	1e-08	1e-08	u	273	264	0.021	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-265	0.1	260.8	None	g	45.7	2.35e-07	24	8	1e-08	1e-08	1e-08	u	273	265	0.022000000000000002	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-266	0.1	260.9	None	g	45.6	2.34e-07	25	8	1e-08	1e-08	1e-08	u	273	266	0.023	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-267	0.1	261.5	None	g	45.7	2.32e-07	26	8	1e-08	1e-08	1e-08	u	273	267	0.024	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-268	0.1	261.1	None	g	45.7	2.31e-07	27	8	1e-08	1e-08	1e-08	u	273	268	0.025	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-269	0.1	260.7	None	g	46.0	2.28e-07	28	8	1e-08	1e-08	1e-08	u	273	269	0.0275	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-270	0.1	260.4	None	g	46.1	2.24e-07	29	8	1e-08	1e-08	1e-08	u	273	270	0.03	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-271	0.1	260.4	None	g	46.4	2.22e-07	30	8	1e-08	1e-08	1e-08	u	273	271	0.0325	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-272	0.1	258.8	None	g	46.2	2.2e-07	31	8	1e-08	1e-08	1e-08	u	273	272	0.035	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-273	0.1	259.8	None	g	46.0	2.17e-07	32	8	1e-08	1e-08	1e-08	u	273	273	0.0375	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-274	0.1	260.2	None	g	46.3	2.16e-07	33	8	1e-08	1e-08	1e-08	u	273	274	0.04	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-275	0.1	259.8	None	g	46.1	2.1e-07	34	8	1e-08	1e-08	1e-08	u	273	275	0.045	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-276	0.1	258.9	None	g	47.8	2.04e-07	35	8	1e-08	1e-08	1e-08	u	273	276	0.05	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-277	0.1	259.5	None	g	47.2	1.99e-07	36	8	1e-08	1e-08	1e-08	u	273	277	0.055	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-278	0.1	258.6	None	g	47.3	1.96e-07	37	8	1e-08	1e-08	1e-08	u	273	278	0.06	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-279	0.1	258.2	None	g	46.9	1.82e-07	38	8	1e-08	1e-08	1e-08	u	273	279	0.07	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-280	0.1	258.2	None	g	47.7	1.75e-07	39	8	1e-08	1e-08	1e-08	u	273	280	0.08	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-281	0.1	257.5	None	g	48.4	1.64e-07	40	8	1e-08	1e-08	1e-08	u	273	281	0.09	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-282	0.1	257.4	None	g	49.5	1.57e-07	41	8	1e-08	1e-08	1e-08	u	273	282	0.1	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-283	0.1	258.0	None	g	49.1	1.28e-07	42	8	1e-08	1e-08	1e-08	u	273	283	0.12	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-284	0.1	259.1	None	g	49.8	1.18e-07	43	8	1e-08	1e-08	1e-08	u	273	284	0.13	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-285	0.1	256.3	None	g	51.0	1.18e-07	44	8	1e-08	1e-08	1e-08	u	273	285	0.14	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-286	0.1	258.8	None	g	51.6	1.05e-07	45	8	1e-08	1e-08	1e-08	u	273	286	0.15	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-287	0.1	252.8	None	g	51.0	9.9e-08	46	8	1e-08	1e-08	1e-08	u	273	287	0.16	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4b	DX1	DX1-4b	DX1-4b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4b_LP-DIR-AF-288	0.1	259.7	None	g	51.9	8.74e-08	47	8	1e-08	1e-08	1e-08	u	273	288	0.17	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-289	0.1	263.5	None	g	47.7	3.54e-07	0	8	1e-08	1e-08	1e-08	u	273	289	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-290	0.1	263.5	None	g	47.7	3.54e-07	1	8	1e-08	1e-08	1e-08	u	273	290	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-291	0.1	263.5	None	g	47.7	3.54e-07	2	8	1e-08	1e-08	1e-08	u	273	291	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-292	0.1	263.6	None	g	47.7	3.54e-07	3	8	1e-08	1e-08	1e-08	u	273	292	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-293	0.1	263.5	None	g	47.7	3.54e-07	4	8	1e-08	1e-08	1e-08	u	273	293	0.0025	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-294	0.1	263.4	None	g	47.7	3.54e-07	5	8	1e-08	1e-08	1e-08	u	273	294	0.003	0	0.0	0.0	273
